,row_id,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,count
37504441,37504441,7642651886,801103753,1934,0,4043,1,1,27000.0,True,17917
37504440,37504440,7642651886,801103753,1935,0,4043,3,1,27000.0,True,17917
37504439,37504439,7641632647,801103753,1798,0,4042,3,0,22000.0,True,17917
37504438,37504438,7641632647,801103753,1797,0,4042,3,1,22000.0,True,17917
37504437,37504437,7641632647,801103753,1796,0,4042,0,0,22000.0,True,17917
37504436,37504436,7641245104,801103753,1457,0,4041,2,1,27333.0,True,17917
37504435,37504435,7641245104,801103753,1458,0,4041,2,1,27333.0,True,17917
37504434,37504434,7641245104,801103753,1459,0,4041,1,1,27333.0,True,17917
37504433,37504433,7641053647,801103753,1825,0,4040,2,1,20000.0,True,17917
37504432,37504432,7641053647,801103753,1824,0,4040,3,1,20000.0,True,17917
37503716,37503716,6938920011,801103753,853,0,3677,1,0,13000.0,True,17917
37503715,37503715,6938889184,801103753,367,0,3680,0,1,15000.0,True,17917
37503714,37503714,6938870629,801103753,1291,0,3679,3,1,23000.0,True,17917
37502984,37502984,6122144750,801103753,2974,0,3082,0,0,24666.0,True,17917
37502998,37502998,6157056356,801103753,3181,0,3091,2,1,24666.0,True,17917
37502997,37502997,6157056356,801103753,3180,0,3091,2,0,24666.0,True,17917
37502996,37502996,6156802197,801103753,3348,0,3090,0,1,28333.0,True,17917
37502995,37502995,6156802197,801103753,3350,0,3090,2,1,28333.0,True,17917
37502994,37502994,6156802197,801103753,3349,0,3090,1,1,28333.0,True,17917
37502993,37502993,6156672524,801103753,3179,0,3089,3,1,35333.0,True,17917
37502992,37502992,6156672524,801103753,3177,0,3089,1,1,35333.0,True,17917
37502991,37502991,6156672524,801103753,3178,0,3089,3,1,35333.0,True,17917
37502990,37502990,6156400795,801103753,2566,0,3088,2,0,16000.0,True,17917
37502989,37502989,6156400795,801103753,2567,0,3088,3,0,16000.0,True,17917
37502988,37502988,6156400795,801103753,2568,0,3088,2,0,16000.0,True,17917
37502987,37502987,6128103281,801103753,4792,0,3086,0,1,60000.0,True,17917
37502986,37502986,6128013159,801103753,9002,0,3085,3,0,37000.0,True,17917
37502985,37502985,6127880180,801103753,6076,0,3084,0,1,23333.0,True,17917
37502983,37502983,6122144750,801103753,2973,0,3082,1,0,24666.0,True,17917
37503000,37503000,6157275583,801103753,3062,0,3092,1,1,34000.0,True,17917
37502982,37502982,6122144750,801103753,2975,0,3082,3,0,24666.0,True,17917
37502981,37502981,6121642623,801103753,2888,0,3081,2,1,23666.0,True,17917
37502980,37502980,6121642623,801103753,2886,0,3081,1,1,23666.0,True,17917
37502979,37502979,6121642623,801103753,2887,0,3081,1,1,23666.0,True,17917
37502978,37502978,6120052405,801103753,2990,0,3080,0,1,22000.0,True,17917
37502977,37502977,6120052405,801103753,2989,0,3080,0,0,22000.0,True,17917
37502976,37502976,6120052405,801103753,2988,0,3080,2,0,22000.0,True,17917
37502975,37502975,6119864789,801103753,2823,0,3079,0,0,31000.0,True,17917
37502974,37502974,6119864789,801103753,2822,0,3079,3,0,31000.0,True,17917
37502973,37502973,6119864789,801103753,2821,0,3079,3,0,31000.0,True,17917
37502972,37502972,6119510031,801103753,3060,0,3078,1,0,36000.0,True,17917
37502971,37502971,6119510031,801103753,3061,0,3078,3,1,36000.0,True,17917
37502970,37502970,6119510031,801103753,3062,0,3078,1,1,36000.0,True,17917
37502969,37502969,6119074538,801103753,3350,0,3077,3,0,30666.0,True,17917
37502999,37502999,6157056356,801103753,3182,0,3091,3,1,24666.0,True,17917
37503001,37503001,6157275583,801103753,3061,0,3092,3,1,34000.0,True,17917
37502967,37502967,6119074538,801103753,3349,0,3077,0,0,30666.0,True,17917
37503018,37503018,6158707693,801103753,10691,0,3098,0,1,28333.0,True,17917
37503032,37503032,6161071147,801103753,1068,0,3108,0,1,19000.0,True,17917
37503031,37503031,6161005134,801103753,370,0,3107,1,0,16000.0,True,17917
37503030,37503030,6160933769,801103753,1326,0,3106,3,0,20000.0,True,17917
37503029,37503029,6160878928,801103753,817,0,3105,1,1,14000.0,True,17917
37503028,37503028,6160830952,801103753,849,0,3104,1,0,25000.0,True,17917
37503027,37503027,6160787853,801103753,647,0,3103,3,1,16000.0,True,17917
37503026,37503026,6160731784,801103753,213,0,3102,0,0,16000.0,True,17917
37503025,37503025,6160675068,801103753,493,0,3101,0,1,31666.0,True,17917
37503024,37503024,6159134893,801103753,2766,0,3100,3,0,36666.0,True,17917
37503023,37503023,6159134893,801103753,2765,0,3100,0,1,36666.0,True,17917
37503022,37503022,6159134893,801103753,2764,0,3100,3,1,36666.0,True,17917
37503021,37503021,6158889384,801103753,3101,0,3099,3,0,24666.0,True,17917
37503020,37503020,6158889384,801103753,3100,0,3099,0,1,24666.0,True,17917
37503019,37503019,6158889384,801103753,3099,0,3099,2,1,24666.0,True,17917
37503017,37503017,6158707693,801103753,10690,0,3098,2,1,28333.0,True,17917
37503002,37503002,6157275583,801103753,3060,0,3092,0,1,34000.0,True,17917
37503016,37503016,6158707693,801103753,10689,0,3098,3,1,28333.0,True,17917
37503015,37503015,6158413067,801103753,3331,0,3097,1,1,26333.0,True,17917
37503014,37503014,6158413067,801103753,3332,0,3097,3,0,26333.0,True,17917
37503013,37503013,6158413067,801103753,3330,0,3097,2,1,26333.0,True,17917
37503012,37503012,6158085875,801103753,10706,0,3096,1,1,25333.0,True,17917
37503011,37503011,6158085875,801103753,10705,0,3096,0,1,25333.0,True,17917
37503010,37503010,6158085875,801103753,10704,0,3096,2,1,25333.0,True,17917
37503009,37503009,6157924039,801103753,2691,0,3095,2,1,29333.0,True,17917
37503008,37503008,6157924039,801103753,2690,0,3095,3,1,29333.0,True,17917
37503007,37503007,6157924039,801103753,2689,0,3095,0,0,29333.0,True,17917
37503006,37503006,6157734765,801103753,10128,0,3094,3,1,26666.0,True,17917
37503005,37503005,6157734765,801103753,10127,0,3094,3,1,26666.0,True,17917
37503004,37503004,6157734765,801103753,10129,0,3094,0,1,26666.0,True,17917
37503003,37503003,6157502312,801103753,29544,1,3093,-1,-1,,False,17917
37502968,37502968,6119074538,801103753,3348,0,3077,1,0,30666.0,True,17917
37502966,37502966,6118822302,801103753,3008,0,3076,2,1,22333.0,True,17917
37503034,37503034,6161173691,801103753,809,0,3110,1,1,15000.0,True,17917
37502916,37502916,6061560592,801103753,2210,0,3044,2,0,26666.0,True,17917
37502930,37502930,6073768401,801103753,1153,0,3050,0,1,64000.0,True,17917
37502929,37502929,6064128126,801103753,7038,0,3048,1,1,109250.0,True,17917
37502928,37502928,6064128126,801103753,7037,0,3048,1,1,109250.0,True,17917
37502927,37502927,6063736275,801103753,7825,0,3047,1,0,132333.0,True,17917
37502926,37502926,6063736275,801103753,7824,0,3047,1,1,132333.0,True,17917
37502925,37502925,6063736275,801103753,7826,0,3047,0,0,132333.0,True,17917
37502924,37502924,6063736275,801103753,7827,0,3047,0,1,132333.0,True,17917
37502923,37502923,6062769365,801103753,7767,0,3046,1,0,39666.0,True,17917
37502922,37502922,6062769365,801103753,7768,0,3046,2,0,39666.0,True,17917
37502921,37502921,6062769365,801103753,7769,0,3046,3,1,39666.0,True,17917
37502920,37502920,6061814596,801103753,1842,0,3045,0,1,32000.0,True,17917
37502919,37502919,6061814596,801103753,1841,0,3045,2,1,32000.0,True,17917
37502918,37502918,6061814596,801103753,1843,0,3045,1,1,32000.0,True,17917
37502917,37502917,6061560592,801103753,2209,0,3044,0,1,26666.0,True,17917
37502915,37502915,6061560592,801103753,2211,0,3044,0,1,26666.0,True,17917
37502932,37502932,6073859260,801103753,1229,0,3052,3,0,21000.0,True,17917
37502914,37502914,6061378761,801103753,2253,0,3043,1,0,24000.0,True,17917
37502913,37502913,6061378761,801103753,2252,0,3043,3,0,24000.0,True,17917
37502912,37502912,6061378761,801103753,2251,0,3043,3,1,24000.0,True,17917
37502911,37502911,6061224123,801103753,2333,0,3042,2,1,59333.0,True,17917
37502910,37502910,6061224123,801103753,2332,0,3042,1,1,59333.0,True,17917
37502909,37502909,6061224123,801103753,2334,0,3042,1,0,59333.0,True,17917
37502908,37502908,6061112863,801103753,1462,0,3041,0,1,21666.0,False,17917
37502907,37502907,6061112863,801103753,1461,0,3041,0,1,21666.0,False,17917
37502906,37502906,6061112863,801103753,1460,0,3041,3,1,21666.0,False,17917
37502905,37502905,6038179197,801103753,1409,0,3040,3,1,25000.0,True,17917
37502904,37502904,6038179197,801103753,1410,0,3040,3,1,25000.0,True,17917
37502903,37502903,6038179197,801103753,1411,0,3040,1,1,25000.0,True,17917
37502902,37502902,6038108072,801103753,2410,0,3039,3,1,20666.0,True,17917
37502901,37502901,6038108072,801103753,2412,0,3039,0,1,20666.0,True,17917
37502931,37502931,6073814358,801103753,1362,0,3051,0,1,16000.0,True,17917
37502933,37502933,6073909983,801103753,231,0,3053,1,1,18000.0,True,17917
37502965,37502965,6118822302,801103753,3006,0,3076,0,1,22333.0,True,17917
37502950,37502950,6074688953,801103753,886,0,3070,0,0,21000.0,True,17917
37502964,37502964,6118822302,801103753,3007,0,3076,3,1,22333.0,True,17917
37502963,37502963,6118635199,801103753,3167,0,3075,3,0,111666.0,True,17917
37502962,37502962,6118635199,801103753,3166,0,3075,0,0,111666.0,True,17917
37502961,37502961,6118635199,801103753,3165,0,3075,1,1,111666.0,True,17917
37502960,37502960,6118507895,801103753,1967,1,3074,-1,-1,,False,17917
37502959,37502959,6111019398,801103753,7181,0,3049,2,1,60666.0,True,17917
37502958,37502958,6111019398,801103753,7182,0,3049,2,0,60666.0,True,17917
37502957,37502957,6111019398,801103753,7183,0,3049,1,1,60666.0,True,17917
37502956,37502956,6077815608,801103753,2733,0,3017,3,0,17000.0,True,17917
37502955,37502955,6077815608,801103753,2731,0,3017,0,1,17000.0,True,17917
37502954,37502954,6077815608,801103753,2732,0,3017,3,1,17000.0,True,17917
37502953,37502953,6074822392,801103753,1034,0,3073,0,1,20000.0,True,17917
37502952,37502952,6074757369,801103753,581,0,3072,0,0,17000.0,True,17917
37502951,37502951,6074714136,801103753,1069,0,3071,3,1,23000.0,True,17917
37502949,37502949,6074649051,801103753,1023,0,3069,1,1,17000.0,True,17917
37502934,37502934,6073975457,801103753,888,0,3054,1,1,22000.0,True,17917
37502948,37502948,6074604406,801103753,773,0,3068,3,0,15000.0,True,17917
37502947,37502947,6074572403,801103753,1267,0,3067,0,1,20000.0,True,17917
37502946,37502946,6074541523,801103753,1373,0,3066,0,0,16000.0,True,17917
37502945,37502945,6074497661,801103753,355,0,3065,0,1,18000.0,True,17917
37502944,37502944,6074456076,801103753,1127,0,3064,3,1,18000.0,True,17917
37502943,37502943,6074411052,801103753,1307,0,3063,3,1,18000.0,True,17917
37502942,37502942,6074375898,801103753,732,0,3062,3,1,19000.0,True,17917
37502941,37502941,6074322816,801103753,1394,0,3061,1,1,18000.0,True,17917
37502940,37502940,6074275706,801103753,862,0,3060,1,1,16000.0,True,17917
37502939,37502939,6074209229,801103753,266,0,3059,3,1,15000.0,True,17917
37502938,37502938,6074166373,801103753,612,0,3058,0,1,22000.0,True,17917
37502937,37502937,6074124198,801103753,623,0,3057,1,0,17000.0,True,17917
37502936,37502936,6074076327,801103753,1139,0,3056,0,1,18000.0,True,17917
37502935,37502935,6074036753,801103753,678,0,3055,1,1,18000.0,True,17917
37503033,37503033,6161124678,801103753,706,0,3109,1,1,16000.0,True,17917
37503035,37503035,6161227483,801103753,941,0,3111,3,0,23000.0,True,17917
37502899,37502899,6038025305,801103753,2152,0,3038,2,1,24666.0,True,17917
37503120,37503120,6282161343,801103753,657,0,3172,1,1,15000.0,True,17917
37503134,37503134,6282929945,801103753,2667,0,3179,1,1,3000.0,True,17917
37503133,37503133,6282929945,801103753,2666,0,3179,3,1,3000.0,True,17917
37503132,37503132,6282929945,801103753,2665,0,3179,0,1,3000.0,True,17917
37503131,37503131,6282687298,801103753,3350,0,3178,2,1,4333.0,True,17917
37503130,37503130,6282687298,801103753,3348,0,3178,0,1,4333.0,True,17917
37503129,37503129,6282687298,801103753,3349,0,3178,1,1,4333.0,True,17917
37503128,37503128,6282655073,801103753,3348,0,3171,0,1,21000.0,True,17917
37503127,37503127,6282655073,801103753,3349,0,3171,1,1,21000.0,True,17917
37503126,37503126,6282655073,801103753,3350,0,3171,2,1,21000.0,True,17917
37503125,37503125,6282628586,801103753,7877,1,3177,-1,-1,,False,17917
37503124,37503124,6282417340,801103753,308,0,3176,0,0,12000.0,True,17917
37503123,37503123,6282290643,801103753,852,0,3175,0,1,21000.0,True,17917
37503122,37503122,6282224642,801103753,484,0,3174,3,0,15000.0,True,17917
37503121,37503121,6282184091,801103753,1282,0,3173,0,1,15000.0,True,17917
37503119,37503119,6282137649,801103753,297,0,3170,3,1,4666.0,True,17917
37503136,37503136,6291938839,801103753,7240,0,3180,1,1,40000.0,True,17917
37503118,37503118,6282075202,801103753,3177,0,3151,1,1,17000.0,True,17917
37503117,37503117,6282075202,801103753,3178,0,3151,3,1,17000.0,True,17917
37503116,37503116,6282075202,801103753,3179,0,3151,3,1,17000.0,True,17917
37503115,37503115,6281998274,801103753,875,0,3169,0,1,16000.0,True,17917
37503114,37503114,6281943920,801103753,324,0,3168,0,0,19000.0,True,17917
37503113,37503113,6281880528,801103753,936,0,3167,0,1,18000.0,True,17917
37503112,37503112,6281825314,801103753,643,0,3166,3,0,15000.0,True,17917
37503111,37503111,6281763465,801103753,661,0,3165,3,1,16000.0,True,17917
37503110,37503110,6281703181,801103753,510,0,3164,1,1,16000.0,True,17917
37503109,37503109,6281515515,801103753,685,0,3163,0,1,16000.0,True,17917
37503108,37503108,6280783391,801103753,409,0,3162,0,1,34000.0,True,17917
37503107,37503107,6273230046,801103753,2755,0,3138,1,0,16000.0,True,17917
37503106,37503106,6273230046,801103753,2757,0,3138,2,1,16000.0,True,17917
37503105,37503105,6273230046,801103753,2756,0,3138,3,0,16000.0,True,17917
37503135,37503135,6291938839,801103753,7243,0,3180,1,0,40000.0,True,17917
37503137,37503137,6291938839,801103753,7241,0,3180,0,1,40000.0,True,17917
37503103,37503103,6248346303,801103753,386,0,3160,0,0,20000.0,True,17917
37503154,37503154,6340024018,801103753,2736,0,3186,2,1,26000.0,True,17917
37503168,37503168,6350887252,801103753,2771,1,3201,-1,-1,,False,17917
37503167,37503167,6350364023,801103753,6000,0,3199,2,0,17000.0,True,17917
37503166,37503166,6349819998,801103753,350,0,3197,0,1,15000.0,True,17917
37503165,37503165,6349780566,801103753,989,0,3196,3,1,11000.0,True,17917
37503164,37503164,6349758892,801103753,504,0,3195,1,1,26000.0,True,17917
37503163,37503163,6349684236,801103753,813,0,3194,3,1,15000.0,True,17917
37503162,37503162,6349520224,801103753,305,0,3193,0,0,17000.0,True,17917
37503161,37503161,6349466708,801103753,389,0,3192,3,1,15000.0,True,17917
37503160,37503160,6349412941,801103753,264,0,3191,1,0,18000.0,True,17917
37503159,37503159,6346373134,801103753,5398,0,3190,3,1,22000.0,True,17917
37503158,37503158,6342459665,801103753,8387,0,3189,0,1,24000.0,True,17917
37503157,37503157,6342344813,801103753,5369,0,3188,0,1,25666.0,True,17917
37503156,37503156,6340024018,801103753,2735,0,3186,0,1,26000.0,True,17917
37503155,37503155,6340024018,801103753,2734,0,3186,2,0,26000.0,True,17917
37503153,37503153,6339864330,801103753,10718,0,3185,2,1,26333.0,True,17917
37503138,37503138,6291938839,801103753,7242,0,3180,2,0,40000.0,True,17917
37503152,37503152,6339864330,801103753,10717,0,3185,3,1,26333.0,True,17917
37503151,37503151,6339864330,801103753,10716,0,3185,0,1,26333.0,True,17917
37503150,37503150,6339713873,801103753,10742,0,3184,3,1,38666.0,True,17917
37503149,37503149,6339713873,801103753,10741,0,3184,0,1,38666.0,True,17917
37503148,37503148,6339713873,801103753,10740,0,3184,2,1,38666.0,True,17917
37503147,37503147,6339506134,801103753,10727,0,3183,0,0,24666.0,True,17917
37503146,37503146,6339506134,801103753,10726,0,3183,1,0,24666.0,True,17917
37503145,37503145,6339506134,801103753,10725,0,3183,0,1,24666.0,True,17917
37503144,37503144,6339252061,801103753,10713,0,3182,3,1,18000.0,True,17917
37503143,37503143,6339252061,801103753,10714,0,3182,2,1,18000.0,True,17917
37503142,37503142,6339252061,801103753,10715,0,3182,0,0,18000.0,True,17917
37503141,37503141,6300507601,801103753,199,0,3083,0,0,58000.0,True,17917
37503140,37503140,6292309059,801103753,7437,0,3181,3,1,66000.0,True,17917
37503139,37503139,6292309059,801103753,7436,0,3181,0,0,66000.0,True,17917
37503104,37503104,6265323574,801103753,631,0,3161,0,1,18000.0,True,17917
37503102,37503102,6248301611,801103753,456,0,3159,3,0,16000.0,True,17917
37503036,37503036,6161260429,801103753,1278,0,3112,3,1,25000.0,True,17917
37503052,37503052,6197528463,801103753,646,0,3128,3,1,15000.0,True,17917
37503066,37503066,6207790658,801103753,340,0,3139,3,1,14000.0,True,17917
37503065,37503065,6207751599,801103753,1212,0,3135,0,1,24000.0,True,17917
37503064,37503064,6207099067,801103753,10698,0,3137,1,0,23333.0,True,17917
37503063,37503063,6207099067,801103753,10699,0,3137,0,1,23333.0,True,17917
37503062,37503062,6207099067,801103753,10700,0,3137,2,0,23333.0,True,17917
37503061,37503061,6206758956,801103753,2706,0,3136,3,1,15000.0,True,17917
37503060,37503060,6206758956,801103753,2705,0,3136,0,0,15000.0,True,17917
37503059,37503059,6206758956,801103753,2704,0,3136,1,0,15000.0,True,17917
37503058,37503058,6199047894,801103753,1080,0,3134,1,1,17000.0,True,17917
37503057,37503057,6198905969,801103753,499,0,3133,1,0,16000.0,True,17917
37503056,37503056,6198832246,801103753,777,0,3132,1,1,16000.0,True,17917
37503055,37503055,6198807247,801103753,268,0,3131,3,1,14000.0,True,17917
37503054,37503054,6198785666,801103753,603,0,3130,1,1,17000.0,True,17917
37503053,37503053,6197602097,801103753,1000,0,3129,1,1,18000.0,True,17917
37503051,37503051,6197455934,801103753,785,0,3127,0,1,17000.0,True,17917
37503068,37503068,6207870697,801103753,1299,0,3141,0,1,15000.0,True,17917
37503050,37503050,6197271399,801103753,1123,0,3126,3,1,15000.0,True,17917
37503049,37503049,6196979966,801103753,3697,1,3125,-1,-1,,False,17917
37503048,37503048,6196803186,801103753,487,0,3124,0,1,16000.0,True,17917
37503047,37503047,6196763624,801103753,1264,0,3123,3,1,20000.0,True,17917
37503046,37503046,6196724344,801103753,934,0,3122,3,1,14000.0,True,17917
37503045,37503045,6196688033,801103753,542,0,3121,0,1,18000.0,True,17917
37503044,37503044,6161622971,801103753,986,0,3120,1,1,15000.0,True,17917
37503043,37503043,6161582758,801103753,709,0,3119,3,0,22000.0,True,17917
37503042,37503042,6161527099,801103753,458,0,3118,3,0,15000.0,True,17917
37503041,37503041,6161458629,801103753,954,0,3117,3,0,17000.0,True,17917
37503040,37503040,6161420295,801103753,218,0,3116,3,1,15000.0,True,17917
37503039,37503039,6161393115,801103753,987,0,3115,0,0,18000.0,True,17917
37503038,37503038,6161357570,801103753,1228,0,3114,0,0,25000.0,True,17917
37503037,37503037,6161313353,801103753,1129,0,3113,3,0,15000.0,True,17917
37503067,37503067,6207832848,801103753,343,0,3140,0,1,20000.0,True,17917
37503069,37503069,6207897610,801103753,707,0,3142,3,0,13000.0,True,17917
37503101,37503101,6248253752,801103753,1336,0,3158,3,1,18000.0,True,17917
37503086,37503086,6232967217,801103753,3181,0,3148,2,1,23666.0,True,17917
